"building","geometryTitle","constructionTimeStart","municipalicy"
"http://kulturnav.org/f551a38c-d048-4e92-9875-77431d3d10bd","Lidköpings rådhus","1652","Lidköping"
"http://kulturnav.org/a07befbe-e0e7-478d-ba00-c3c424e507cf","Lisebergshallen","1979","Göteborg"
"http://kulturnav.org/707ad5fd-1ee6-4395-b096-9d280a8d9800","Livrustkammaren","1971","Stockholm"
"http://kulturnav.org/3b9a28a0-c5aa-430d-ae3e-1290bc261a73","Luleå Domkyrka","1889","Luleå"
"http://kulturnav.org/a523b5d9-9f48-41ea-8c48-6fad961582c3","Luleå Sparbank","1948","Luleå"
"http://kulturnav.org/64d34a62-8b6f-476c-9224-ee5a9bbc3282","Lundagården, bostäder för yrkesarbetande kvinnor","1941","Stockholm"
"http://kulturnav.org/8837edd2-3348-46ec-9d71-e467a782f145","Lundbergska huset","1883","Stockholm"
"http://kulturnav.org/2a7343cb-af60-4b28-bc2f-1a15f3a2ccf2","Lutherska bönehuset","1934","Östersund"
"http://kulturnav.org/ac6b92bd-e92a-4b96-9abe-6be043674c12","Länsmansgårdens kyrka","1972","Göteborg"
"http://kulturnav.org/d074bb85-59c7-4569-b678-c1f0f9b182dd","Lästen 10","1939","Stockholm"
"http://kulturnav.org/11db9efa-f55b-4ca9-bca8-d508af08b410","Lästen 6","1939","Stockholm"
"http://kulturnav.org/b788cdd5-a249-4fe5-8517-881952aabd21","Lästen 7","1939","Stockholm"
"http://kulturnav.org/64c6dbdf-e78b-45dc-bd23-63dcb937b6ca","Lästen 8","1939","Stockholm"
"http://kulturnav.org/cc1c7a0d-f408-4b70-9230-cc9d79c946aa","Lästen 9","1939","Stockholm"
"http://kulturnav.org/85394e9d-adc7-4619-a06c-891dca7ade77","Lövgärdesskolan","1974","Göteborg"
"http://kulturnav.org/4d9142a6-faf0-4336-8932-87d3cb821b01","Magasingatan 13","1982","Umeå"
"http://kulturnav.org/075ab1f5-241a-4d20-a83c-1fabedabdc2d","Majoren 1, Johan Enbergs väg","1968","Solna"
"http://kulturnav.org/c36a4e26-d328-4bf8-9392-8b7f69611c48","Marieholms kyrka","1962","Gnosjö"
"http://kulturnav.org/4c841429-7a12-496b-83aa-5008aa410896","Marionetterna 1","1935","Stockholm"
"http://kulturnav.org/5cb69100-be80-4eb8-8af1-b564fa03841a","Markpundet 1","1939","Stockholm"
"http://kulturnav.org/994c1a5b-8066-4cec-a63a-002be2cf0ebc","Markpundet 10","1939","Stockholm"
"http://kulturnav.org/ab58e4f7-425d-41e8-8a40-3771cb80cc8c","Markpundet 2","1939","Stockholm"
"http://kulturnav.org/4b69f32f-28a3-46fc-a7a8-c561f617490c","Markpundet 3","1939","Stockholm"
"http://kulturnav.org/1fdc7c5e-ff7a-45cc-a36a-28a3f8e65e42","Markpundet 6","1939","Stockholm"
"http://kulturnav.org/9867c3e2-211d-4519-83f3-993f4d1df91c","Markpundet 7","1939","Stockholm"
"http://kulturnav.org/5fbb993f-2720-4890-b622-796dff5f04d3","Markpundet 8","1939","Stockholm"
"http://kulturnav.org/ff954fac-c6bc-4568-9a00-bad6835784ed","Marmorn 1","1930","Stockholm"
"http://kulturnav.org/05de59c0-885a-466b-a770-18cbdf60f291","Marmorn 2","1930","Stockholm"
"http://kulturnav.org/39cfcd49-d524-446f-a1e9-db431caea0ce","Marmorn 4","1930","Stockholm"
"http://kulturnav.org/993c2d8e-7c64-4ef7-a8f1-ffc9fdbede7d","Marmorn 5","1930","Stockholm"
"http://kulturnav.org/bff0cfe5-9aec-44d2-a13d-771588ef1a96","Marmorn 6","1930","Stockholm"
"http://kulturnav.org/6fe9d1b2-c023-4422-953b-ce0e830c0dca","Marmorn 7","1930","Stockholm"
"http://kulturnav.org/2997aba4-835c-4035-bd73-90dcc5029979","Mars 10","1904","Helsingborg"
"http://kulturnav.org/05a63624-8fd1-4f2a-b247-69588c87b90c","Mars 11","1930","Helsingborg"
"http://kulturnav.org/a4f17c04-e798-4225-ab54-2a6b9f304c12","Mars 7","1900","Helsingborg"
"http://kulturnav.org/0711a8d1-59e4-44c3-a60a-88c0d59d53b1","Mars 8","1901","Helsingborg"
"http://kulturnav.org/c39568f9-ea17-46b1-b982-4c91701b6357","Maserhallen","1964","Borlänge"
"http://kulturnav.org/634c3fa5-930c-4c35-b980-8135d8ca486a","Masken 50","1962","Stockholm"
"http://kulturnav.org/8cd2e9a0-1661-4097-b3c5-13b10971972b","Matojärvi ishall","1956","Kiruna"
"http://kulturnav.org/28421c40-43d8-4b9a-99a4-80b87366a485","Villa Sundahl","1954","Stockholm"
"http://kulturnav.org/d331efd0-9401-4884-a030-94027529e217","Melonen 4","1932","Stockholm"
"http://kulturnav.org/3083ee87-ab0e-4e6f-87f4-af20aeae3bdc","Melonen 6","1952","Söderhamn"
"http://kulturnav.org/523e2de8-69ba-4a64-a6e4-6e86841b9c50","Metern 9","1925","Stockholm"
"http://kulturnav.org/2b172466-c4c0-4b7e-b7b1-ecd15ce79c4d","Midas 1","1710","Stockholm"
"http://kulturnav.org/e1cda54e-082c-4c4e-8922-eba409d20450","Midas 5","1903","Stockholm"
"http://kulturnav.org/bf376035-fa1d-4f41-822f-1c60465ab2bc","Midas 7","1858","Stockholm"
"http://kulturnav.org/ebdcbc87-3570-4fb8-8993-5a3410ed55bf","Mikaelskyrkan","1976","Göteborg"
"http://kulturnav.org/a19ff684-0fd2-4cf0-87cc-81be62bf7928","Mimer 12","1953","Boden"
"http://kulturnav.org/da105178-1d34-4a9e-9f3c-209aa41b7627","Minerva 4","1986","Hudiksvall"
"http://kulturnav.org/f6e2a6bd-e099-4207-8b80-2dff11a2394e","Monopolet 4","1905","Östersund"
"http://kulturnav.org/e7bde35c-d069-4c53-b21d-b462a6b8b312","Monténska huset","1887","Stockholm"
"http://kulturnav.org/379a7f82-3eb3-4d83-98cd-95832d3c7eb7","Monumentet 29","1925","Stockholm"
"http://kulturnav.org/ea3daf19-d4de-440a-995b-ffc756a9167c","Monumentet 33","1939","Stockholm"
"http://kulturnav.org/54946093-5238-4eca-8ff7-a1f12b6fc352","Moriska gården och Lustgården i Grand Hotell","1930","Falun"
"http://kulturnav.org/5e78daf5-98cf-45fc-8164-a575b815da7f","Moriska paviljonen, Folkets park","1902","Malmö"
"http://kulturnav.org/3bd5f297-86d4-4860-85d3-b616d985779f","Moritzka gården","1890","Umeå"
"http://kulturnav.org/b482a88f-cf2d-4356-887a-558f41957153","Mosaiska synagogan","1855","Göteborg"
"http://kulturnav.org/510dcafb-84da-42b7-afa3-24268d9103b9","Mosebacketerrassen","1880","Stockholm"
"http://kulturnav.org/03cc23ec-440f-4995-b2f4-1fa1967176d4","Mullbärsträdet 2","1935","Stockholm"
"http://kulturnav.org/dacf0849-c7ac-4d96-a0c4-a49fc795ec2d","Mullbärsträdet 5","1983","Stockholm"
"http://kulturnav.org/2980d1c4-8010-45cf-b5b6-8283f446d463","Mullvaden första 27","1981","Stockholm"
"http://kulturnav.org/ebf6535a-c91e-46df-9aeb-16595c175579","Mullvadsberget 26","1944","Stockholm"
"http://kulturnav.org/e6be3484-2fc4-48e3-b322-31d0b981f391","Munklägret 14","1929","Stockholm"
"http://kulturnav.org/b2586c3b-ad10-4f0c-a2a6-81c68301f3bf","Munklägret 15","1930","Stockholm"
"http://kulturnav.org/53edfa75-eef7-40dd-bcee-44ca7a38edcb","Munklägret 16","1930","Stockholm"
"http://kulturnav.org/9361daf5-bce9-4709-a86e-ed7dd9dcafcc","Munklägret 8","1927","Stockholm"
"http://kulturnav.org/51101b1b-6996-41c6-9cf7-f41c69543a8d","Muraren 2","1956","Solna"
"http://kulturnav.org/ef7f3f4e-783e-432b-9376-f3c1c722f241","Muraren 3","1956","Solna"
"http://kulturnav.org/830e753d-8c33-4721-a370-2386262b2e21","Murgrönan 4","1966","Lund"
"http://kulturnav.org/5d95bac3-d85c-416d-b8d0-589e8aeb8da8","Murgrönan 9","1907","Lund"
"http://kulturnav.org/14d6278f-53ff-4b5a-b28e-6f3cf4bd602f","Murmästaren 7","1899","Stockholm"
"http://kulturnav.org/d8d4e6f0-75a3-48c3-b736-f360870446f7","Murmästaren 8","1901","Stockholm"
"http://kulturnav.org/0bbd7b63-0218-433f-a9a4-0d79a89754fa","Murmästaren 9","1906","Stockholm"
"http://kulturnav.org/e381bd40-3ca3-4eda-a76e-f49fd6cffc61","Musicum, Uppsala universitet","1928","Uppsala"
"http://kulturnav.org/b7b05294-da81-4d04-8086-d5677b428cde","Musikhögskolan Artisten","1936","Göteborg"
"http://kulturnav.org/fc2b6088-d8d0-44d6-b915-b5ae4efdd023","Myrstacken 2","1906","Östersund"
"http://kulturnav.org/d45e7e30-0691-4426-83e8-aa92d74d818c","Mälarbröderna 3","1935","Stockholm"
"http://kulturnav.org/14acf77a-5ff4-4eeb-9891-a7115315bb20","Mälarpirater 2","1936","Stockholm"
"http://kulturnav.org/2e28c60e-38ec-4d61-b12e-8abdfa848858","Mälarpirater 3","1935","Stockholm"
"http://kulturnav.org/6d421c0e-188b-4512-9411-7b459c1e7137","Mäster Mikael 22","1936","Stockholm"
"http://kulturnav.org/10e09625-555d-4178-8f33-82374f9f34fc","Mölndals Stadshus","1958","Mölndal"
"http://kulturnav.org/8f1c2724-654e-4184-8e67-218486028a57","Mölndalsbro","2003","Mölndal"
"http://kulturnav.org/e6490770-3112-4f98-9817-3b7b10f78b23","Mösseberg 17","1935","Stockholm"
"http://kulturnav.org/2e8cd907-d406-42b9-939f-a74121729f69","Mösseberg 3","1934","Stockholm"
"http://kulturnav.org/7bb123c1-1418-4898-86ed-1189dc954d2f","Mösseberg 6","1934","Stockholm"
"http://kulturnav.org/590969a2-da54-4856-b208-63263fe63d6d","Nattvardsbarnen 1","1935","Stockholm"
"http://kulturnav.org/8d9775ab-189c-41c6-9bc4-54fc046b3520","Nattvardsbarnen 2","1936","Stockholm"
"http://kulturnav.org/9baa7d14-13d1-480c-b9f6-b5cb4794c899","Nattvardsbarnen 3","1935","Stockholm"
"http://kulturnav.org/2348ae76-1542-4db2-9b9c-e091633c4f46","Nattvardsbarnen 4","1935","Stockholm"
"http://kulturnav.org/021093e1-a8e1-4a51-8e11-4d658a465a34","Nattvardsbarnen 5","1935","Stockholm"
"http://kulturnav.org/d9ce7a33-8ab7-42fe-ba5f-0f8f80ef3156","Nattvardsbarnen 6","1935","Stockholm"
"http://kulturnav.org/778caf2d-e783-43ae-a521-7bfeab588124","Naturhistoriska museet","1916","Göteborg"
"http://kulturnav.org/d597b592-20ca-4831-bdcb-084d4474591a","Neptunus större 13","1653","Stockholm"
"http://kulturnav.org/130965be-0594-4fbe-b93b-dc1cb3ffefef","Nikolai folkskola","1660","Stockholm"
"http://kulturnav.org/a185c045-d68c-426c-b7ec-d5e8c279d312","Nils Ericson terminalen","1996","Göteborg"
"http://kulturnav.org/5408c2e2-c8f8-462e-ac33-88987952fa14","Nipfjället 10","1983","Stockholm"
"http://kulturnav.org/0bf086a9-3898-4490-b7b9-d32d69c24171","Nipfjället 11","1983","Stockholm"
"http://kulturnav.org/17e4724f-324c-4bf4-b590-b4f133d1c8e8","Nord Mills fabriker","1881","Malmö"
"http://kulturnav.org/6d962329-1249-467d-b4b9-f38237351c3d","Nordan 26","1950","Solna"
"http://kulturnav.org/38308874-3099-4c2c-a550-032d23c8900e","Nornäs kapell","1965","Älvdalen"
"http://kulturnav.org/3edcade5-fc8d-43be-9074-89a9edb261f0","Norra Bankohuset","1772","Stockholm"
"http://kulturnav.org/0e30480f-3341-4a24-a30e-e10775441907","Norra Real","1888","Stockholm"
"http://kulturnav.org/b0f46ccc-4064-4b7e-be7c-e99030d404f7","Norra Älvsborgs Lasarett","1983","Trollhättan"
"http://kulturnav.org/e25dae19-e567-44e4-985b-69acf163f568","Norrbottens Läns Hypoteksförening","1971","Luleå"
"http://kulturnav.org/c9c4ecbb-c2f2-432f-b2d6-4df59841b773","Norrvikens trädgårdar","1919","Båstad"
"http://kulturnav.org/ed26bcd2-c8ce-465a-b64a-daf0e0654205","Norsborgs kyrka","1973","Botkyrka"
"http://kulturnav.org/dc26c762-f6ec-450d-bc75-bde65202f050","Nya riket 1","1935","Stockholm"
"http://kulturnav.org/2c0ac655-d687-4e17-92b0-3ba675e548b5","Nygatan 39","1983","Umeå"
"http://kulturnav.org/21f2616e-1456-41c6-9109-38d88a153d96","Nygårdsskolan","1973","Göteborg"
"http://kulturnav.org/5c423f37-21df-4a2e-b9bd-d64651232f56","Nässjö Stadshus","1913","Nässjö"
"http://kulturnav.org/15bc77ae-173c-44f6-835c-93d7a56362e3","O-huset, Konradsbergsgatan 1","2000","Stockholm"
"http://kulturnav.org/512f3837-9279-4f88-8cd0-7e8725e5a6c5","Obelisken 22","1939","Stockholm"
"http://kulturnav.org/3349dbf7-f07d-4585-bdd1-a60110164679","Obelisken 23","1939","Stockholm"
"http://kulturnav.org/8ff0de51-50f0-45cb-9c0d-55782e4e02d7","Oljan 22","1931","Stockholm"
"http://kulturnav.org/31aa59c6-b1db-4ba4-9194-ea8d8af5862c","Olle Olsson-huset, Olle Olssonhuset med gårdshus","1890","Solna"
"http://kulturnav.org/7dbf1d68-bbb8-47f5-ae74-e082e05684eb","Oxtungssvampen 7","1929","Stockholm"
"http://kulturnav.org/97c14e1c-911c-4910-8efd-db2f252cac3f","Palmeska huset","1884","Stockholm"
"http://kulturnav.org/058ae0a1-51c8-4c30-a36e-e975826963ca","Palmhuset, Trädgårdsföreningen","1878","Göteborg"
"http://kulturnav.org/ab77840e-8311-4f44-a5c6-6c691d56c4c3","Palmstedts hus","1801","Stockholm"
"http://kulturnav.org/6b3b023f-6ad8-45eb-811c-259563c4e2a4","Pantbanken 1","1914","Östersund"
"http://kulturnav.org/6f6822bb-b57a-4fbe-86c6-099d5699c437","Pantbanken 2","1930","Östersund"
"http://kulturnav.org/4384c66c-8ead-4b31-b97f-1d34ee11be6a","Parkgatan 14","1963","Leksand"
"http://kulturnav.org/ec12ca5c-4e43-4487-abe2-224984766dc8","Parkvägen 44","1907","Nacka"
"http://kulturnav.org/992da171-8884-463b-8fd1-b249941c412d","Pater Nosterkyrkan","1973","Göteborg"
"http://kulturnav.org/ca918b9e-d205-49a4-bd82-61df0ce91c61","Pendeluret 4","1943","Stockholm"
"http://kulturnav.org/0047aa66-de61-4c58-9feb-d0d1c47c44c2","Pennskaftet 2","1936","Stockholm"
"http://kulturnav.org/20be8c3b-0049-48c9-b3c7-717ea7fba0b5","Phoebus 10","1674","Stockholm"
"http://kulturnav.org/3502a214-c45e-4ed0-88f7-1f42b19c4d2f","Piskan 9","1905","Stockholm"
"http://kulturnav.org/bd566bd4-581d-4f92-9ab4-cd805bcfe4d9","Plåtslagaren 1","1956","Solna"
"http://kulturnav.org/16ce8d8f-e7ee-4583-91ec-5820a400ad58","Plåtslagaren 2","1956","Solna"
"http://kulturnav.org/44ed4983-7a88-44eb-a37c-07f2a147116c","Polishuset","1964","Göteborg"
"http://kulturnav.org/ed08b95d-4c74-4b34-9014-c32937593289","Polishuset, Borås","1965","Borås"
"http://kulturnav.org/87437bf2-0ecb-4154-b651-8340bcf3e5fe","Polisstation, Göteborg","1912","Göteborg"
"http://kulturnav.org/85812bf8-0b94-449b-a17c-b19cc7c110e8","Ponnyn 2","1951","Solna"
"http://kulturnav.org/1b2506ea-1d0a-4ecf-89b2-9215927d3a47","Pontonen 1","1930","Stockholm"
"http://kulturnav.org/68ee4d5c-1472-4c67-86b0-aaf272c879dc","Pontonen 2","1930","Stockholm"
"http://kulturnav.org/7f5860da-47de-4bb4-9682-6b7dabb752c4","Pontonen 6","1930","Stockholm"
"http://kulturnav.org/f874e551-d952-4346-99dc-533e3c02cf6b","Pontonjären 1","1930","Stockholm"
"http://kulturnav.org/87a61d9c-0d48-4a5b-94a3-cbb88ac40130","Pontonjären 2","1930","Stockholm"
"http://kulturnav.org/aa51899a-25b1-40e4-abb1-a46c0673fd21","Pontonjären 3","1930","Stockholm"
"http://kulturnav.org/78b34940-de48-4384-b80c-2e6d5298d35e","Pontonjären 4","1930","Stockholm"
"http://kulturnav.org/c56343ac-d223-4a45-92dd-cc688f457d95","Pontonjären 6","1930","Stockholm"
"http://kulturnav.org/7ca00bb9-86f7-446d-a501-888f9f2666eb","Pontonjären 7","1930","Stockholm"
"http://kulturnav.org/3f0c18cc-e60a-44bf-bdc7-59c81d5ad4b4","Poppeln 10","1938","Solna"
"http://kulturnav.org/eb881e91-b7fb-44b7-aaf1-3f63153ae8f5","Posthuset (Postpalatset)","1925","Göteborg"
"http://kulturnav.org/f745de70-6741-43ca-b968-e754a8508cb1","Postiljonen 13","1928","Stockholm"
"http://kulturnav.org/a641f280-3589-4a8d-8347-fd9c132591d6","Postiljonen 15","1934","Stockholm"
"http://kulturnav.org/07021bd5-60d1-4fef-bcce-18c3fc9df90c","Postiljonen 16","1934","Stockholm"
"http://kulturnav.org/bc4cdf8c-a66a-4d2b-9cfc-63d4c1d50baf","Postiljonen 6, telehus","1911","Östersund"
"http://kulturnav.org/b927a525-f129-40d5-a772-7e2d7a9cfe9a","Postskola, Stockholm","1938","Stockholm"
"http://kulturnav.org/b9e21e8f-c550-4a15-a06e-42b168420edc","Postsäcken 10","1928","Stockholm"
"http://kulturnav.org/7f3ba27b-ea53-4983-9070-9b8a32fe15da","Postsäcken 6","1928","Stockholm"
"http://kulturnav.org/e8611c47-a5b0-450e-8ea8-6d7800849504","Prinsen 1","1942","Stockholm"
"http://kulturnav.org/04031641-9fd8-4151-8c03-9a7387412aaf","Prinsen 13","1942","Stockholm"
"http://kulturnav.org/70899a3d-ca5b-45e4-9277-49ad538515da","Prästgårdsvägen 1","1908","Nacka"
"http://kulturnav.org/4fa08ab2-64bf-443b-b327-7da4c2c041b0","Purpur 1","1933","Stockholm"
"http://kulturnav.org/64dd7d7a-ec4d-4808-ada6-cf2877c66c77","Pyramiden 4","1939","Stockholm"
"http://kulturnav.org/5881f0ef-7125-4cca-8d23-002780498456","Päronträdet 10","1932","Stockholm"
"http://kulturnav.org/6d93f32f-3be0-4211-b35e-ca094b4b5d5f","Päronträdet 6","1934","Stockholm"
"http://kulturnav.org/24c0527c-981b-4686-b3d4-8c48bf0f3c83","Pålen 16","1938","Stockholm"
"http://kulturnav.org/8af1bc3e-a3fe-409b-b7bf-d3667519abac","Rahmska huset","1890","Sundsvall"
"http://kulturnav.org/5a0b91a1-b81e-4caa-a229-48f439cab26f","Rappska huset","1907","Uppsala"
"http://kulturnav.org/2b6e3251-e882-4853-bd2f-7b2b3ce8c649","Reftele tingshus","1903","Gislaved"
"http://kulturnav.org/34631d4d-84ab-44cc-8e2e-4cb901bac266","Reginateatern","1924","Uppsala"
"http://kulturnav.org/fd85e888-10a6-42ee-9551-133daf7d10f9","Reginavägen 34","1917","Nacka"
"http://kulturnav.org/532fcdcb-c008-4f59-a90f-ebbb18696783","Restaurang Bacchi Vapen","1938","Stockholm"
"http://kulturnav.org/0e317ccd-58ec-47a6-ad77-6cb1e9623b37","Restaurang Den gyldene freden","1720","Stockholm"
"http://kulturnav.org/b8aed796-f497-4517-8a74-b2d53b323e12","Rettigska huset, Villastaden","1875","Stockholm"
"http://kulturnav.org/2bec13e0-672f-4dcf-bcc9-9ac23ec9191f","Ridskolan 1","1951","Solna"
"http://kulturnav.org/998e1e8e-8aa4-46b9-af63-95e7999e5448","Rio 10","1980","Stockholm"
"http://kulturnav.org/609b0d1b-c82f-48ac-8597-0fb64a6d5452","Rio 9","1980","Stockholm"
"http://kulturnav.org/21780f66-ee3d-40f6-9808-cbfd4abece7a","Ripan 1","1950","Solna"
"http://kulturnav.org/dca216bb-cdda-4a4d-835b-59683328bdd2","Ripan 7","1982","Umeå"
"http://kulturnav.org/e7ee6c8f-7160-458a-90f4-6bc631687e16","Riset 6","1970","Stockholm"
"http://kulturnav.org/a6793549-57d5-41bf-989f-5d2ef22323b8","Ritorps Gård","1768","Solna"
"http://kulturnav.org/01bbc8d3-d21c-4a42-8d76-4d6249aca290","Rocklundahallen","1950","Västerås"
"http://kulturnav.org/64219128-c5da-45ce-9cf4-498750cf091c","Rosendal mindre 27","1895","Stockholm"
"http://kulturnav.org/dd510407-7f31-4161-9557-41e83dd49340","Rosendal större 10","1936","Stockholm"
"http://kulturnav.org/73d8d785-e3e0-449d-a408-2ad1bcd0faa5","Rosengårds kyrka","1970","Malmö"
"http://kulturnav.org/55c72a23-f320-440a-aca0-0102a6783a59","Rosenlundshallen","1958","Jönköping"
"http://kulturnav.org/4d9bd99d-51fc-4380-9ab7-a9b056b1db9e","Rosenvingehuset","1534","Malmö"
"http://kulturnav.org/4bbd2ee8-06f4-4b40-a06c-ac4d67ddb560","Roslagsbanan 3","1930","Stockholm"
"http://kulturnav.org/418594b5-fa10-476c-8d2c-519f4ddb51e9","Roslagsbanan 6","1930","Stockholm"
"http://kulturnav.org/98f8d561-c615-4b9b-a764-310902ad035a","Roslagsbanan 7","1930","Stockholm"
"http://kulturnav.org/64293467-8f2f-47ea-920c-65a346a32599","Rubinen 1","1951","Solna"
"http://kulturnav.org/711f2d2e-1478-438e-be5c-4a4e1b5a712a","Rubinen 2","1951","Solna"
"http://kulturnav.org/f1500f39-efc1-4c54-8544-305df8ed26aa","Rudan större 13","1902","Stockholm"
"http://kulturnav.org/10c4e9b3-2213-4a6c-b3c9-057342bfdb10","Ryssjan 13","1926","Stockholm"
"http://kulturnav.org/8bacbfdf-9d5b-4163-b78c-506509fdfcd4","Ryssjan 15","1926","Stockholm"
"http://kulturnav.org/0090240e-34e6-4b33-89c3-88367a14b5b4","Ryssjan 16","1926","Stockholm"
"http://kulturnav.org/f97ba366-d7cd-4e3d-8d44-3d27434d9bda","Ryttmästaren 1, Johan Enbergs väg","1968","Solna"
"http://kulturnav.org/63a35017-0573-491f-98c7-6088b88d315d","Räkneläran 2","1938","Stockholm"
"http://kulturnav.org/25a3237b-1d9a-4849-9e9c-e827798a4dd7","Räntmästaren 4","1904","Östersund"
"http://kulturnav.org/e64d9701-d291-4b41-a46a-2f9f333f6f4f","Räntmästarhuset","1660","Stockholm"
"http://kulturnav.org/51144243-6b25-4513-87c8-bf11c4b9dab2","Röda lyktan 2","1903","Östersund"
"http://kulturnav.org/b36bc3c9-e62d-417f-be62-18f5817b68ab","Röda rummet 1","1935","Stockholm"
"http://kulturnav.org/a8c0f28c-b8b4-4e45-b9ac-5d14b8d807c2","Rönninge skolväg 3","1896","Salem"
"http://kulturnav.org/ce198a68-72c1-4b88-9e3f-3544797d689d","Rönningevägen 15","1900","Salem"
"http://kulturnav.org/e543b009-91c8-4780-a148-76a4ebfc3341","Rösunda 29:18","1905","Nacka"
"http://kulturnav.org/3d192d0d-3dff-4494-af9c-4e21f7508f87","Rösunda 29:25","1900","Nacka"
"http://kulturnav.org/e88fdd26-7f97-4dfa-bded-244437c22b39","Rösunda 29:9","1906","Nacka"
"http://kulturnav.org/ce9c169c-b361-45f9-838d-a7e6114833c0","Rösunda 39:4","1907","Nacka"
"http://kulturnav.org/fc8ee59c-eb33-4127-8788-c325c169fa9b","Rösunda 9:9","1947","Nacka"
"http://kulturnav.org/8a70dc89-517f-4f7b-a683-cc93b2afb1f3","Rådhuset, Umeå","1890","Umeå"
"http://kulturnav.org/a6445795-0a11-42e2-84d0-cf595cc912b1","Rådmannen 1","1924","Östersund"
"http://kulturnav.org/51e052ed-d071-489b-b1ce-99972b42f0ae","Rådmannen 5","1907","Östersund"
"http://kulturnav.org/29527fd4-248a-4dbc-b642-4489a36d3e96","Rådslaget 13","1900","Solna"
"http://kulturnav.org/78e39990-9099-4a97-898b-a998a4c42685","Rågen 1, Eriksdal","1932","Stockholm"
"http://kulturnav.org/eb82e4c1-9810-4250-8593-d8ed9b1cc91e","Rågen 2, Eriksdal","1932","Stockholm"
"http://kulturnav.org/94c0b530-9139-42e4-a6aa-7d837bce422f","Rågen 3, Eriksdal","1932","Stockholm"
"http://kulturnav.org/8670ed7c-0a15-4fb2-bc7d-0dda3b75f54b","Råsunda fotbollsstadion","1936","Solna"
"http://kulturnav.org/d671516e-04c2-4133-9461-490d8be52a1c","Råttan 11","1925","Stockholm"
"http://kulturnav.org/ed6a33b5-1cd9-4ac8-b0ed-8c6581ccd41d","S:t Görans församlingshus","1927","Stockholm"
"http://kulturnav.org/2e526f4d-b6f7-4bb7-af60-8a92df36f7a7","S:t Jörgenpalatset","1936","Helsingborg"
"http://kulturnav.org/8f053e88-b54b-4cd7-b93f-1b3e8dc71de9","S.A.M-KÖP","1911","Stockholm"
"http://kulturnav.org/22e00feb-fbcd-4f07-b99f-44700bdf79ef","SACO:s huvudkontor","1979","Stockholm"
"http://kulturnav.org/b84d72b6-236e-4018-9192-579ba14136fe","Safiren 1","1949","Solna"
"http://kulturnav.org/9fc59265-7bd8-484f-a756-7f68f0618300","Safiren 11","1935","Stockholm"
"http://kulturnav.org/2dbf1cce-15b1-4646-9af1-0a588d706b9a","Safiren 2","1949","Solna"
"http://kulturnav.org/e22e6aa6-f101-4d71-8b22-5b8e710afddb","Safiren 4","1928","Stockholm"
"http://kulturnav.org/b3991900-c9d7-4b49-9cf9-79102e565976","Sahlgrenska huset","1753","Göteborg"
"http://kulturnav.org/a788d5bd-72b2-4784-aebb-10615e5a7603","Salénhuset","1975","Stockholm"
"http://kulturnav.org/f96b0979-24f7-4702-96f6-d394fcde2717","Saltsjöbadens friluftsbad","1925","Nacka"
"http://kulturnav.org/a883e636-4085-459f-8b9f-c991062230cf","Salvator 11","1929","Helsingborg"
"http://kulturnav.org/d0939159-7c32-4ab2-891b-6a2545fbd22d","Salvator 12","1928","Helsingborg"
"http://kulturnav.org/82380ffc-f307-45cd-b355-ab41c4ac0c3b","Salvator 13","1927","Helsingborg"
"http://kulturnav.org/50f320e6-6a14-41f4-b571-22fbfa1a5992","Salvator 14","1930","Helsingborg"
"http://kulturnav.org/3c397f30-560b-432c-b887-dcb155c5a639","Salvator 16","1934","Helsingborg"
"http://kulturnav.org/74adc1f7-a4d3-4f9a-830f-2233376299de","Sandbacken mindre 27","1938","Stockholm"
"http://kulturnav.org/2a11075a-2b8c-4c10-a2d8-3fad8c4124c4","Sandgatan 10","1904","Lund"
"http://kulturnav.org/c0f51e99-520c-461c-af5c-9591e298f879","Sankt Andreas kyrka","1958","Malmö"
"http://kulturnav.org/44de8470-1107-4168-abed-f1f069afa720","Sankt Eriksgatan 49","1896","Stockholm"
"http://kulturnav.org/6d583204-4149-45a6-9452-d302d8bfa556","Sankt Görans kyrka","1908","Stockholm"
"http://kulturnav.org/12374ee1-1ecd-41f0-846e-c111226330c8","Sankt Hans kyrka","1971","Lund"
"http://kulturnav.org/4bb2ae15-d0c3-4203-902d-064585b1e503","Sankt Johannes kyrka","1903","Malmö"
"http://kulturnav.org/872a6f50-dd91-4a49-8af5-f998eaf2ec32","Sankt Lars kyrka","1984","Enköping"
"http://kulturnav.org/5a5f7127-7969-44e2-97a8-ab03e72bd424","Sankt Lars kyrka","1955","Hallstahammar"
"http://kulturnav.org/358e7f50-cc46-469f-b237-b3681746bd7d","Sankt Mårten 22","1967","Lund"
"http://kulturnav.org/f45ec508-ff76-45b4-8794-e9bbbf3941b2","Sankt Paulsgatan 8","1938","Stockholm"
"http://kulturnav.org/97d2d195-8c3c-4f0f-8c23-0565f304c813","Sankt Petri kyrka","1963","Klippan"
"http://kulturnav.org/a3557643-09ef-449d-a433-6ec2393835dd","Sankt Thomas 14","1931","Lund"
"http://kulturnav.org/1acbe170-f1f0-4c85-ba04-e57c3d4e7d38","Sankta Birgitta kyrka","1960","Stockholm"
"http://kulturnav.org/897e64a5-a0b7-4118-b915-89153b978c0b","Sankta Birgittakyrkan","1991","Knivsta"
